,0
GCF_000007545:GEGEGB_00739,700
GCF_000007545:GEGEGB_00740,701
GCF_000007545:GEGEGB_00741,702
GCF_000007545:GEGEGB_00742,703
GCF_000007545:GEGEGB_00743,704
GCF_000007545:GEGEGB_00744,705
GCF_000007545:GEGEGB_00745,706
GCF_000007545:GEGEGB_00746,707
GCF_000007545:GEGEGB_00747,708
GCF_000007545:GEGEGB_00748,709
GCF_000007545:GEGEGB_00749,710
GCF_000007545:GEGEGB_00750,711
GCF_000007545:GEGEGB_00751,712
GCF_000007545:GEGEGB_00752,713
GCF_000007545:GEGEGB_00753,714
GCF_000007545:GEGEGB_00754,715
GCF_000007545:GEGEGB_00755,716
GCF_000007545:GEGEGB_00756,717
GCF_000007545:GEGEGB_00757,718
GCF_000007545:GEGEGB_00758,719
GCF_000007545:GEGEGB_00759,720
GCF_000007545:GEGEGB_00760,721
GCF_000007545:GEGEGB_00761,722
GCF_000007545:GEGEGB_00762,723
GCF_000007545:GEGEGB_00763,724
GCF_000007545:GEGEGB_00764,725
GCF_000007545:GEGEGB_00766,726
GCF_000007545:GEGEGB_00767,727
GCF_000007545:GEGEGB_00768,728
GCF_000007545:GEGEGB_00769,729
GCF_000007545:GEGEGB_00770,730
GCF_000007545:GEGEGB_00771,731
GCF_000007545:GEGEGB_00772,732
GCF_000007545:GEGEGB_00773,733
GCF_000007545:GEGEGB_00774,734
GCF_000007545:GEGEGB_00775,735
GCF_000007545:GEGEGB_00776,736
GCF_000007545:GEGEGB_00777,737
GCF_000007545:GEGEGB_00778,738
GCF_000007545:GEGEGB_00779,739
GCF_000007545:GEGEGB_00780,740
GCF_000007545:GEGEGB_00781,741
GCF_000007545:GEGEGB_00782,742
GCF_000007545:GEGEGB_00783,743
GCF_000007545:GEGEGB_00784,744
GCF_000007545:GEGEGB_00785,745
GCF_000007545:GEGEGB_00786,746
GCF_000007545:GEGEGB_00787,747
GCF_000007545:GEGEGB_00788,748
GCF_000007545:GEGEGB_00790,749
GCF_000007545:GEGEGB_00791,750
GCF_000007545:GEGEGB_00792,751
GCF_000007545:GEGEGB_00793,752
GCF_000007545:GEGEGB_00794,753
GCF_000007545:GEGEGB_00795,754
GCF_000007545:GEGEGB_00796,755
GCF_000007545:GEGEGB_00797,756
GCF_000007545:GEGEGB_00798,757
GCF_000007545:GEGEGB_00799,758
GCF_000007545:GEGEGB_00800,759
GCF_000007545:GEGEGB_00801,760
GCF_000007545:GEGEGB_00802,761
GCF_000007545:GEGEGB_00803,762
GCF_000007545:GEGEGB_00804,763
GCF_000007545:GEGEGB_00805,764
GCF_000007545:GEGEGB_00806,765
GCF_000007545:GEGEGB_00807,766
GCF_000007545:GEGEGB_00808,767
GCF_000007545:GEGEGB_00809,768
GCF_000007545:GEGEGB_00810,769
GCF_000007545:GEGEGB_00811,770
GCF_000007545:GEGEGB_00812,771
GCF_000007545:GEGEGB_00813,772
GCF_000007545:GEGEGB_00814,773
GCF_000007545:GEGEGB_00815,774
GCF_000007545:GEGEGB_00816,775
GCF_000007545:GEGEGB_00817,776
GCF_000007545:GEGEGB_00818,777
GCF_000007545:GEGEGB_00819,778
GCF_000007545:GEGEGB_00820,779
GCF_000007545:GEGEGB_00821,780
GCF_000007545:GEGEGB_00822,781
GCF_000007545:GEGEGB_00823,782
GCF_000007545:GEGEGB_00824,783
GCF_000007545:GEGEGB_00825,784
GCF_000007545:GEGEGB_00826,785
GCF_000007545:GEGEGB_00827,786
GCF_000007545:GEGEGB_00828,787
GCF_000007545:GEGEGB_00829,788
GCF_000007545:GEGEGB_00830,789
GCF_000007545:GEGEGB_00831,790
GCF_000007545:GEGEGB_00832,791
GCF_000007545:GEGEGB_00833,792
GCF_000007545:GEGEGB_00834,793
GCF_000007545:GEGEGB_00835,794
GCF_000007545:GEGEGB_00836,795
GCF_000007545:GEGEGB_00837,796
GCF_000007545:GEGEGB_00838,797
GCF_000007545:GEGEGB_00839,798
GCF_000007545:GEGEGB_00840,799
GCF_000007545:GEGEGB_00841,800
GCF_000007545:GEGEGB_00842,801
GCF_000007545:GEGEGB_00843,802
GCF_000007545:GEGEGB_00844,803
GCF_000007545:GEGEGB_00845,804
GCF_000007545:GEGEGB_00846,805
GCF_000007545:GEGEGB_00847,806
GCF_000007545:GEGEGB_00848,807
GCF_000007545:GEGEGB_00849,808
GCF_000007545:GEGEGB_00850,809
GCF_000007545:GEGEGB_00852,810
GCF_000007545:GEGEGB_00853,811
GCF_000007545:GEGEGB_00854,812
GCF_000007545:GEGEGB_00855,813
GCF_000007545:GEGEGB_00856,814
GCF_000007545:GEGEGB_00857,815
GCF_000007545:GEGEGB_00858,816
GCF_000007545:GEGEGB_00859,817
GCF_000007545:GEGEGB_00860,818
GCF_000007545:GEGEGB_00861,819
GCF_000007545:GEGEGB_00862,820
GCF_000007545:GEGEGB_00863,821
GCF_000007545:GEGEGB_00864,822
GCF_000007545:GEGEGB_00865,823
GCF_000007545:GEGEGB_00866,824
GCF_000007545:GEGEGB_00867,825
GCF_000007545:GEGEGB_00868,826
GCF_000007545:GEGEGB_00869,827
GCF_000007545:GEGEGB_00870,828
GCF_000007545:GEGEGB_00871,829
GCF_000007545:GEGEGB_00872,830
GCF_000007545:GEGEGB_00873,831
GCF_000007545:GEGEGB_00874,832
GCF_000007545:GEGEGB_00875,833
GCF_000007545:GEGEGB_00876,834
GCF_000007545:GEGEGB_00877,835
GCF_000007545:GEGEGB_00878,836
GCF_000007545:GEGEGB_00879,837
GCF_000007545:GEGEGB_00880,838
GCF_000007545:GEGEGB_00881,839
GCF_000007545:GEGEGB_00882,840
GCF_000007545:GEGEGB_00883,841
GCF_000007545:GEGEGB_00884,842
GCF_000007545:GEGEGB_00885,843
GCF_000007545:GEGEGB_00886,844
GCF_000007545:GEGEGB_00888,845
GCF_000007545:GEGEGB_00889,846
GCF_000007545:GEGEGB_00890,847
GCF_000007545:GEGEGB_00891,848
GCF_000007545:GEGEGB_00892,849
GCF_000007545:GEGEGB_00893,850
GCF_000007545:GEGEGB_00894,851
GCF_000007545:GEGEGB_00895,852
GCF_000007545:GEGEGB_00896,853
GCF_000007545:GEGEGB_00897,854
GCF_000007545:GEGEGB_00898,855
GCF_000007545:GEGEGB_00899,856
GCF_000007545:GEGEGB_00900,857
GCF_000007545:GEGEGB_00901,858
GCF_000007545:GEGEGB_00902,859
GCF_000007545:GEGEGB_00903,860
GCF_000007545:GEGEGB_00904,861
GCF_000007545:GEGEGB_00905,862
GCF_000007545:GEGEGB_00906,863
GCF_000007545:GEGEGB_00907,864
GCF_000007545:GEGEGB_00908,865
GCF_000007545:GEGEGB_00909,866
GCF_000007545:GEGEGB_00910,867
GCF_000007545:GEGEGB_00911,868
GCF_000007545:GEGEGB_00913,869
GCF_000007545:GEGEGB_00915,870
GCF_000007545:GEGEGB_00916,871
GCF_000007545:GEGEGB_00917,872
GCF_000007545:GEGEGB_00918,873
GCF_000007545:GEGEGB_00919,874
GCF_000007545:GEGEGB_00920,875
GCF_000007545:GEGEGB_00921,876
GCF_000007545:GEGEGB_00922,877
GCF_000007545:GEGEGB_00923,878
GCF_000007545:GEGEGB_00924,879
GCF_000007545:GEGEGB_00925,880
GCF_000007545:GEGEGB_00926,881
GCF_000007545:GEGEGB_00927,882
GCF_000007545:GEGEGB_00928,883
GCF_000007545:GEGEGB_00929,884
GCF_000007545:GEGEGB_00930,885
GCF_000007545:GEGEGB_00931,886
GCF_000007545:GEGEGB_00932,887
GCF_000007545:GEGEGB_00933,888
GCF_000007545:GEGEGB_00934,889
GCF_000007545:GEGEGB_00935,890
GCF_000007545:GEGEGB_00936,891
GCF_000007545:GEGEGB_00939,892
GCF_000007545:GEGEGB_00941,893
GCF_000007545:GEGEGB_00942,894
GCF_000007545:GEGEGB_00943,895
GCF_000007545:GEGEGB_00945,896
GCF_000007545:GEGEGB_00947,897
GCF_000007545:GEGEGB_00948,898
GCF_000007545:GEGEGB_00949,899
GCF_000007545:GEGEGB_00950,900
GCF_000007545:GEGEGB_00951,901
GCF_000007545:GEGEGB_00952,902
GCF_000007545:GEGEGB_00953,903
GCF_000007545:GEGEGB_00954,904
GCF_000007545:GEGEGB_00955,905
GCF_000007545:GEGEGB_00956,906
GCF_000007545:GEGEGB_00958,907
GCF_000007545:GEGEGB_00959,908
GCF_000007545:GEGEGB_00960,909
GCF_000007545:GEGEGB_00961,910
GCF_000007545:GEGEGB_00962,911
GCF_000007545:GEGEGB_00963,912
GCF_000007545:GEGEGB_00964,913
GCF_000007545:GEGEGB_00965,914
GCF_000007545:GEGEGB_00966,915
GCF_000007545:GEGEGB_00967,916
GCF_000007545:GEGEGB_00968,917
GCF_000007545:GEGEGB_00969,918
GCF_000007545:GEGEGB_00970,919
GCF_000007545:GEGEGB_00971,920
GCF_000007545:GEGEGB_00972,921
GCF_000007545:GEGEGB_00973,922
GCF_000007545:GEGEGB_00974,923
GCF_000007545:GEGEGB_00975,924
GCF_000007545:GEGEGB_00976,925
GCF_000007545:GEGEGB_00977,926
GCF_000007545:GEGEGB_00978,927
GCF_000007545:GEGEGB_00979,928
GCF_000007545:GEGEGB_00980,929
GCF_000007545:GEGEGB_00981,930
GCF_000007545:GEGEGB_00982,931
GCF_000007545:GEGEGB_00983,932
GCF_000007545:GEGEGB_00984,933
GCF_000007545:GEGEGB_00985,934
GCF_000007545:GEGEGB_00986,935
GCF_000007545:GEGEGB_00987,936
GCF_000007545:GEGEGB_00988,937
GCF_000007545:GEGEGB_00989,938
GCF_000007545:GEGEGB_00990,939
GCF_000007545:GEGEGB_00991,940
GCF_000007545:GEGEGB_00992,941
GCF_000007545:GEGEGB_00993,942
GCF_000007545:GEGEGB_00994,943
GCF_000007545:GEGEGB_00995,944
GCF_000007545:GEGEGB_00996,945
GCF_000007545:GEGEGB_01000,946
GCF_000007545:GEGEGB_01001,947
GCF_000007545:GEGEGB_01003,948
GCF_000007545:GEGEGB_01004,949
GCF_000007545:GEGEGB_01005,950
GCF_000007545:GEGEGB_01006,951
GCF_000007545:GEGEGB_01007,952
GCF_000007545:GEGEGB_01008,953
GCF_000007545:GEGEGB_01009,954
GCF_000007545:GEGEGB_01010,955
GCF_000007545:GEGEGB_01011,956
GCF_000007545:GEGEGB_01012,957
GCF_000007545:GEGEGB_01013,958
GCF_000007545:GEGEGB_01014,959
GCF_000007545:GEGEGB_01015,960
GCF_000007545:GEGEGB_01016,961
GCF_000007545:GEGEGB_01017,962
GCF_000007545:GEGEGB_01018,963
GCF_000007545:GEGEGB_01019,964
GCF_000007545:GEGEGB_01020,965
GCF_000007545:GEGEGB_01021,966
GCF_000007545:GEGEGB_01022,967
GCF_000007545:GEGEGB_01023,968
GCF_000007545:GEGEGB_01024,969
GCF_000007545:GEGEGB_01025,970
GCF_000007545:GEGEGB_01026,971
GCF_000007545:GEGEGB_01027,972
GCF_000007545:GEGEGB_01028,973
GCF_000007545:GEGEGB_01029,974
GCF_000007545:GEGEGB_01030,975
GCF_000007545:GEGEGB_01031,976
GCF_000007545:GEGEGB_01032,977
GCF_000007545:GEGEGB_01034,978
GCF_000007545:GEGEGB_01035,979
GCF_000007545:GEGEGB_01036,980
GCF_000007545:GEGEGB_01037,981
GCF_000007545:GEGEGB_01038,982
GCF_000007545:GEGEGB_01039,983
GCF_000007545:GEGEGB_01040,984
GCF_000007545:GEGEGB_01041,985
GCF_000007545:GEGEGB_01042,986
GCF_000007545:GEGEGB_01043,987
GCF_000007545:GEGEGB_01044,988
GCF_000007545:GEGEGB_01045,989
GCF_000007545:GEGEGB_01046,990
GCF_000007545:GEGEGB_01047,991
GCF_000007545:GEGEGB_01048,992
GCF_000007545:GEGEGB_01049,993
GCF_000007545:GEGEGB_01050,994
GCF_000007545:GEGEGB_01051,995
GCF_000007545:GEGEGB_01052,996
GCF_000007545:GEGEGB_01053,997
GCF_000007545:GEGEGB_01054,998
GCF_000007545:GEGEGB_01055,999
GCF_000007545:GEGEGB_01056,1000
GCF_000007545:GEGEGB_01057,1001
GCF_000007545:GEGEGB_01058,1002
GCF_000007545:GEGEGB_01059,1003
GCF_000007545:GEGEGB_01060,1004
GCF_000007545:GEGEGB_01061,1005
GCF_000007545:GEGEGB_01062,1006
GCF_000007545:GEGEGB_01063,1007
GCF_000007545:GEGEGB_01064,1008
GCF_000007545:GEGEGB_01065,1009
GCF_000007545:GEGEGB_01066,1010
GCF_000007545:GEGEGB_01067,1011
GCF_000007545:GEGEGB_01070,1012
GCF_000007545:GEGEGB_01071,1013
GCF_000007545:GEGEGB_01072,1014
GCF_000007545:GEGEGB_01073,1015
GCF_000007545:GEGEGB_01074,1016
GCF_000007545:GEGEGB_01075,1017
GCF_000007545:GEGEGB_01076,1018
GCF_000007545:GEGEGB_01077,1019
GCF_000007545:GEGEGB_01078,1020
GCF_000007545:GEGEGB_01079,1021
GCF_000007545:GEGEGB_01080,1022
GCF_000007545:GEGEGB_01081,1023
GCF_000007545:GEGEGB_01082,1024
GCF_000007545:GEGEGB_01083,1025
GCF_000007545:GEGEGB_01084,1026
GCF_000007545:GEGEGB_01085,1027
GCF_000007545:GEGEGB_01086,1028
GCF_000007545:GEGEGB_01087,1029
GCF_000007545:GEGEGB_01088,1030
GCF_000007545:GEGEGB_01089,1031
GCF_000007545:GEGEGB_01090,1032
GCF_000007545:GEGEGB_01091,1033
GCF_000007545:GEGEGB_01092,1034
GCF_000007545:GEGEGB_01093,1035
GCF_000007545:GEGEGB_01094,1036
GCF_000007545:GEGEGB_01095,1037
GCF_000007545:GEGEGB_01096,1038
GCF_000007545:GEGEGB_01097,1039
GCF_000007545:GEGEGB_01098,1040
GCF_000007545:GEGEGB_01099,1041
GCF_000007545:GEGEGB_01100,1042
GCF_000007545:GEGEGB_01101,1043
GCF_000007545:GEGEGB_01102,1044
GCF_000007545:GEGEGB_01103,1045
GCF_000007545:GEGEGB_01104,1046
GCF_000007545:GEGEGB_01105,1047
GCF_000007545:GEGEGB_01106,1048
GCF_000007545:GEGEGB_01107,1049
GCF_000007545:GEGEGB_01108,1050
GCF_000007545:GEGEGB_01109,1051
GCF_000007545:GEGEGB_01110,1052
GCF_000007545:GEGEGB_01111,1053
GCF_000007545:GEGEGB_01112,1054
GCF_000007545:GEGEGB_01113,1055
GCF_000007545:GEGEGB_01114,1056
GCF_000007545:GEGEGB_01115,1057
GCF_000007545:GEGEGB_01116,1058
GCF_000007545:GEGEGB_01117,1059
GCF_000007545:GEGEGB_01118,1060
GCF_000007545:GEGEGB_01119,1061
GCF_000007545:GEGEGB_01120,1062
GCF_000007545:GEGEGB_01121,1063
GCF_000007545:GEGEGB_01123,1064
GCF_000007545:GEGEGB_01124,1065
GCF_000007545:GEGEGB_01125,1066
GCF_000007545:GEGEGB_01126,1067
GCF_000007545:GEGEGB_01127,1068
GCF_000007545:GEGEGB_01128,1069
GCF_000007545:GEGEGB_01129,1070
GCF_000007545:GEGEGB_01130,1071
GCF_000007545:GEGEGB_01131,1072
GCF_000007545:GEGEGB_01132,1073
GCF_000007545:GEGEGB_01133,1074
GCF_000007545:GEGEGB_01134,1075
GCF_000007545:GEGEGB_01135,1076
GCF_000007545:GEGEGB_01136,1077
GCF_000007545:GEGEGB_01137,1078
GCF_000007545:GEGEGB_01138,1079
GCF_000007545:GEGEGB_01139,1080
GCF_000007545:GEGEGB_01140,1081
GCF_000007545:GEGEGB_01141,1082
GCF_000007545:GEGEGB_01142,1083
GCF_000007545:GEGEGB_01143,1084
GCF_000007545:GEGEGB_01144,1085
GCF_000007545:GEGEGB_01145,1086
GCF_000007545:GEGEGB_01146,1087
GCF_000007545:GEGEGB_01147,1088
GCF_000007545:GEGEGB_01148,1089
GCF_000007545:GEGEGB_01149,1090
GCF_000007545:GEGEGB_01150,1091
GCF_000007545:GEGEGB_01151,1092
GCF_000007545:GEGEGB_01152,1093
GCF_000007545:GEGEGB_01153,1094
GCF_000007545:GEGEGB_01154,1095
GCF_000007545:GEGEGB_01155,1096
GCF_000007545:GEGEGB_01156,1097
GCF_000007545:GEGEGB_01157,1098
GCF_000007545:GEGEGB_01158,1099
GCF_000007545:GEGEGB_01159,1100
GCF_000007545:GEGEGB_01160,1101
GCF_000007545:GEGEGB_01161,1102
GCF_000007545:GEGEGB_01162,1103
GCF_000007545:GEGEGB_01163,1104
GCF_000007545:GEGEGB_01164,1105
GCF_000007545:GEGEGB_01165,1106
GCF_000007545:GEGEGB_01166,1107
GCF_000007545:GEGEGB_01167,1108
GCF_000007545:GEGEGB_01168,1109
GCF_000007545:GEGEGB_01169,1110
GCF_000007545:GEGEGB_01170,1111
GCF_000007545:GEGEGB_01171,1112
GCF_000007545:GEGEGB_01173,1113
GCF_000007545:GEGEGB_01175,1114
GCF_000007545:GEGEGB_01176,1115
GCF_000007545:GEGEGB_01177,1116
GCF_000007545:GEGEGB_01178,1117
GCF_000007545:GEGEGB_01179,1118
GCF_000007545:GEGEGB_01180,1119
GCF_000007545:GEGEGB_01181,1120
GCF_000007545:GEGEGB_01182,1121
GCF_000007545:GEGEGB_01183,1122
GCF_000007545:GEGEGB_01185,1123
GCF_000007545:GEGEGB_01186,1124
GCF_000007545:GEGEGB_01189,1125
GCF_000007545:GEGEGB_01190,1126
GCF_000007545:GEGEGB_01191,1127
GCF_000007545:GEGEGB_01192,1128
GCF_000007545:GEGEGB_01193,1129
GCF_000007545:GEGEGB_01194,1130
GCF_000007545:GEGEGB_01195,1131
GCF_000007545:GEGEGB_01196,1132
GCF_000007545:GEGEGB_01197,1133
GCF_000007545:GEGEGB_01198,1134
GCF_000007545:GEGEGB_01199,1135
GCF_000007545:GEGEGB_01200,1136
GCF_000007545:GEGEGB_01201,1137
GCF_000007545:GEGEGB_01204,1138
GCF_000007545:GEGEGB_01205,1139
GCF_000007545:GEGEGB_01206,1140
GCF_000007545:GEGEGB_01207,1141
GCF_000007545:GEGEGB_01208,1142
GCF_000007545:GEGEGB_01209,1143
GCF_000007545:GEGEGB_01210,1144
GCF_000007545:GEGEGB_01211,1145
GCF_000007545:GEGEGB_01212,1146
GCF_000007545:GEGEGB_01213,1147
GCF_000007545:GEGEGB_01215,1148
GCF_000007545:GEGEGB_01217,1149
GCF_000007545:GEGEGB_01218,1150
GCF_000007545:GEGEGB_01219,1151
GCF_000007545:GEGEGB_01220,1152
GCF_000007545:GEGEGB_01221,1153
GCF_000007545:GEGEGB_01222,1154
GCF_000007545:GEGEGB_01223,1155
GCF_000007545:GEGEGB_01224,1156
GCF_000007545:GEGEGB_01225,1157
GCF_000007545:GEGEGB_01226,1158
GCF_000007545:GEGEGB_01227,1159
GCF_000007545:GEGEGB_01228,1160
GCF_000007545:GEGEGB_01229,1161
GCF_000007545:GEGEGB_01230,1162
GCF_000007545:GEGEGB_01231,1163
GCF_000007545:GEGEGB_01232,1164
GCF_000007545:GEGEGB_01233,1165
GCF_000007545:GEGEGB_01234,1166
GCF_000007545:GEGEGB_01235,1167
GCF_000007545:GEGEGB_01236,1168
GCF_000007545:GEGEGB_01237,1169
GCF_000007545:GEGEGB_01238,1170
GCF_000007545:GEGEGB_01239,1171
GCF_000007545:GEGEGB_01240,1172
GCF_000007545:GEGEGB_01241,1173
GCF_000007545:GEGEGB_01242,1174
GCF_000007545:GEGEGB_01243,1175
GCF_000007545:GEGEGB_01244,1176
GCF_000007545:GEGEGB_01245,1177
GCF_000007545:GEGEGB_01246,1178
GCF_000007545:GEGEGB_01247,1179
GCF_000007545:GEGEGB_01248,1180
GCF_000007545:GEGEGB_01249,1181
GCF_000007545:GEGEGB_01250,1182
GCF_000007545:GEGEGB_01251,1183
GCF_000007545:GEGEGB_01252,1184
GCF_000007545:GEGEGB_01253,1185
GCF_000007545:GEGEGB_01254,1186
GCF_000007545:GEGEGB_01255,1187
GCF_000007545:GEGEGB_01256,1188
GCF_000007545:GEGEGB_01257,1189
GCF_000007545:GEGEGB_01258,1190
GCF_000007545:GEGEGB_01259,1191
GCF_000007545:GEGEGB_01260,1192
GCF_000007545:GEGEGB_01261,1193
GCF_000007545:GEGEGB_01262,1194
GCF_000007545:GEGEGB_01263,1195
GCF_000007545:GEGEGB_01264,1196
GCF_000007545:GEGEGB_01266,1197
GCF_000007545:GEGEGB_01267,1198
GCF_000007545:GEGEGB_01268,1199
GCF_000007545:GEGEGB_01269,1200
GCF_000007545:GEGEGB_01270,1201
GCF_000007545:GEGEGB_01271,1202
GCF_000007545:GEGEGB_01272,1203
GCF_000007545:GEGEGB_01273,1204
GCF_000007545:GEGEGB_01274,1205
GCF_000007545:GEGEGB_01275,1206
GCF_000007545:GEGEGB_01276,1207
GCF_000007545:GEGEGB_01277,1208
GCF_000007545:GEGEGB_01278,1209
GCF_000007545:GEGEGB_01279,1210
GCF_000007545:GEGEGB_01280,1211
GCF_000007545:GEGEGB_01281,1212
GCF_000007545:GEGEGB_01282,1213
GCF_000007545:GEGEGB_01283,1214
GCF_000007545:GEGEGB_01284,1215
GCF_000007545:GEGEGB_01285,1216
GCF_000007545:GEGEGB_01286,1217
GCF_000007545:GEGEGB_01287,1218
GCF_000007545:GEGEGB_01288,1219
GCF_000007545:GEGEGB_01290,1220
GCF_000007545:GEGEGB_01291,1221
GCF_000007545:GEGEGB_01292,1222
GCF_000007545:GEGEGB_01293,1223
GCF_000007545:GEGEGB_01294,1224
GCF_000007545:GEGEGB_01295,1225
GCF_000007545:GEGEGB_01296,1226
GCF_000007545:GEGEGB_01297,1227
GCF_000007545:GEGEGB_01298,1228
GCF_000007545:GEGEGB_01299,1229
GCF_000007545:GEGEGB_01300,1230
GCF_000007545:GEGEGB_01302,1231
GCF_000007545:GEGEGB_01303,1232
GCF_000007545:GEGEGB_01304,1233
GCF_000007545:GEGEGB_01305,1234
GCF_000007545:GEGEGB_01307,1235
GCF_000007545:GEGEGB_01308,1236
GCF_000007545:GEGEGB_01309,1237
GCF_000007545:GEGEGB_01310,1238
GCF_000007545:GEGEGB_01311,1239
GCF_000007545:GEGEGB_01312,1240
GCF_000007545:GEGEGB_01313,1241
GCF_000007545:GEGEGB_01314,1242
GCF_000007545:GEGEGB_01315,1243
GCF_000007545:GEGEGB_01316,1244
GCF_000007545:GEGEGB_01317,1245
GCF_000007545:GEGEGB_01318,1246
GCF_000007545:GEGEGB_01319,1247
GCF_000007545:GEGEGB_01320,1248
GCF_000007545:GEGEGB_01321,1249
GCF_000007545:GEGEGB_01322,1250
GCF_000007545:GEGEGB_01323,1251
GCF_000007545:GEGEGB_01324,1252
GCF_000007545:GEGEGB_01325,1253
GCF_000007545:GEGEGB_01326,1254
GCF_000007545:GEGEGB_01327,1255
GCF_000007545:GEGEGB_01328,1256
GCF_000007545:GEGEGB_01329,1257
GCF_000007545:GEGEGB_01330,1258
GCF_000007545:GEGEGB_01331,1259
GCF_000007545:GEGEGB_01332,1260
GCF_000007545:GEGEGB_01333,1261
GCF_000007545:GEGEGB_01334,1262
GCF_000007545:GEGEGB_01335,1263
GCF_000007545:GEGEGB_01336,1264
GCF_000007545:GEGEGB_01337,1265
GCF_000007545:GEGEGB_01338,1266
GCF_000007545:GEGEGB_01339,1267
GCF_000007545:GEGEGB_01340,1268
GCF_000007545:GEGEGB_01341,1269
GCF_000007545:GEGEGB_01342,1270
GCF_000007545:GEGEGB_01343,1271
GCF_000007545:GEGEGB_01344,1272
GCF_000007545:GEGEGB_01345,1273
GCF_000007545:GEGEGB_01346,1274
GCF_000007545:GEGEGB_01347,1275
GCF_000007545:GEGEGB_01348,1276
GCF_000007545:GEGEGB_01349,1277
GCF_000007545:GEGEGB_01350,1278
GCF_000007545:GEGEGB_01351,1279
GCF_000007545:GEGEGB_01352,1280
GCF_000007545:GEGEGB_01353,1281
GCF_000007545:GEGEGB_01354,1282
GCF_000007545:GEGEGB_01355,1283
GCF_000007545:GEGEGB_01356,1284
GCF_000007545:GEGEGB_01357,1285
GCF_000007545:GEGEGB_01358,1286
GCF_000007545:GEGEGB_01359,1287
GCF_000007545:GEGEGB_01360,1288
GCF_000007545:GEGEGB_01361,1289
GCF_000007545:GEGEGB_01362,1290
GCF_000007545:GEGEGB_01363,1291
GCF_000007545:GEGEGB_01366,1292
GCF_000007545:GEGEGB_01367,1293
GCF_000007545:GEGEGB_01368,1294
GCF_000007545:GEGEGB_01369,1295
GCF_000007545:GEGEGB_01370,1296
GCF_000007545:GEGEGB_01371,1297
GCF_000007545:GEGEGB_01373,1298
GCF_000007545:GEGEGB_01374,1299
GCF_000007545:GEGEGB_01375,1300
GCF_000007545:GEGEGB_01376,1301
GCF_000007545:GEGEGB_01377,1302
GCF_000007545:GEGEGB_01378,1303
GCF_000007545:GEGEGB_01379,1304
GCF_000007545:GEGEGB_01380,1305
GCF_000007545:GEGEGB_01381,1306
GCF_000007545:GEGEGB_01382,1307
GCF_000007545:GEGEGB_01383,1308
GCF_000007545:GEGEGB_01384,1309
GCF_000007545:GEGEGB_01385,1310
GCF_000007545:GEGEGB_01386,1311
GCF_000007545:GEGEGB_01387,1312
GCF_000007545:GEGEGB_01388,1313
GCF_000007545:GEGEGB_01389,1314
GCF_000007545:GEGEGB_01390,1315
GCF_000007545:GEGEGB_01391,1316
GCF_000007545:GEGEGB_01392,1317
GCF_000007545:GEGEGB_01393,1318
GCF_000007545:GEGEGB_01394,1319
GCF_000007545:GEGEGB_01395,1320
GCF_000007545:GEGEGB_01396,1321
GCF_000007545:GEGEGB_01397,1322
GCF_000007545:GEGEGB_01398,1323
GCF_000007545:GEGEGB_01399,1324
GCF_000007545:GEGEGB_01400,1325
GCF_000007545:GEGEGB_01401,1326
GCF_000007545:GEGEGB_01402,1327
GCF_000007545:GEGEGB_01403,1328
GCF_000007545:GEGEGB_01404,1329
GCF_000007545:GEGEGB_01405,1330
GCF_000007545:GEGEGB_01406,1331
GCF_000007545:GEGEGB_01407,1332
GCF_000007545:GEGEGB_01408,1333
GCF_000007545:GEGEGB_01409,1334
GCF_000007545:GEGEGB_01410,1335
GCF_000007545:GEGEGB_01411,1336
GCF_000007545:GEGEGB_01412,1337
GCF_000007545:GEGEGB_01413,1338
GCF_000007545:GEGEGB_01414,1339
GCF_000007545:GEGEGB_01415,1340
GCF_000007545:GEGEGB_01416,1341
GCF_000007545:GEGEGB_01417,1342
GCF_000007545:GEGEGB_01418,1343
GCF_000007545:GEGEGB_01419,1344
GCF_000007545:GEGEGB_01420,1345
GCF_000007545:GEGEGB_01421,1346
GCF_000007545:GEGEGB_01422,1347
GCF_000007545:GEGEGB_01423,1348
GCF_000007545:GEGEGB_01424,1349
GCF_000007545:GEGEGB_01425,1350
GCF_000007545:GEGEGB_01426,1351
GCF_000007545:GEGEGB_01427,1352
GCF_000007545:GEGEGB_01428,1353
GCF_000007545:GEGEGB_01429,1354
GCF_000007545:GEGEGB_01430,1355
GCF_000007545:GEGEGB_01431,1356
GCF_000007545:GEGEGB_01432,1357
GCF_000007545:GEGEGB_01433,1358
GCF_000007545:GEGEGB_01434,1359
GCF_000007545:GEGEGB_01435,1360
GCF_000007545:GEGEGB_01436,1361
GCF_000007545:GEGEGB_01437,1362
GCF_000007545:GEGEGB_01438,1363
GCF_000007545:GEGEGB_01439,1364
GCF_000007545:GEGEGB_01440,1365
GCF_000007545:GEGEGB_01441,1366
GCF_000007545:GEGEGB_01442,1367
GCF_000007545:GEGEGB_01443,1368
GCF_000007545:GEGEGB_01444,1369
GCF_000007545:GEGEGB_01445,1370
GCF_000007545:GEGEGB_01446,1371
GCF_000007545:GEGEGB_01447,1372
GCF_000007545:GEGEGB_01448,1373
GCF_000007545:GEGEGB_01449,1374
GCF_000007545:GEGEGB_01450,1375
GCF_000007545:GEGEGB_01451,1376
GCF_000007545:GEGEGB_01452,1377
GCF_000007545:GEGEGB_01453,1378
GCF_000007545:GEGEGB_01454,1379
